experiment,num_ind,max_sites,num_observation,seq_len,rec_rate,mut_rate,population value,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
42,50,50000,10,500000000.0,1e-08,1e-08,0.12126004654127306,0,10,0,0,10,0,0,10,0,1,7,2,1,5,4
43,50,5000,10,500000000.0,1e-08,1e-08,0.12121873443219042,0,10,0,0,10,0,0,10,0,1,3,6,1,3,6
43,50,20000,10,500000000.0,1e-08,1e-08,0.12121873443219042,0,10,0,1,9,0,0,10,0,3,6,1,3,4,3
43,50,50000,10,500000000.0,1e-08,1e-08,0.12121873443219042,1,9,0,0,10,0,0,10,0,3,6,1,3,5,2
44,50,5000,10,500000000.0,1e-08,1e-08,0.12045005604991177,0,10,0,0,10,0,0,10,0,1,4,5,2,2,6
44,50,20000,10,500000000.0,1e-08,1e-08,0.12045005604991177,0,10,0,0,10,0,0,10,0,1,7,2,1,7,2
44,50,50000,10,500000000.0,1e-08,1e-08,0.12045005604991177,0,10,0,0,10,0,0,10,0,1,8,1,2,6,2
45,50,5000,10,500000000.0,1e-08,1e-08,0.1204875345251976,0,10,0,0,10,0,0,10,0,4,2,4,4,2,4
45,50,20000,10,500000000.0,1e-08,1e-08,0.1204875345251976,0,10,0,0,10,0,0,10,0,3,5,2,3,4,3
45,50,50000,10,500000000.0,1e-08,1e-08,0.1204875345251976,0,10,0,0,10,0,0,10,0,3,4,3,4,3,3
46,50,5000,10,500000000.0,1e-08,1e-08,0.12081099520211379,0,10,0,0,10,0,0,10,0,1,3,6,2,2,6
46,50,20000,10,500000000.0,1e-08,1e-08,0.12081099520211379,0,9,1,0,10,0,0,10,0,2,5,3,2,5,3
46,50,50000,10,500000000.0,1e-08,1e-08,0.12081099520211379,0,10,0,0,10,0,0,10,0,1,7,2,2,6,2
47,50,5000,10,500000000.0,1e-08,1e-08,0.12037178217847591,0,10,0,0,10,0,1,9,0,4,5,1,4,5,1
47,50,20000,10,500000000.0,1e-08,1e-08,0.12037178217847591,0,9,1,0,9,1,0,10,0,3,2,5,3,2,5
47,50,50000,10,500000000.0,1e-08,1e-08,0.12037178217847591,0,9,1,0,9,1,0,10,0,0,6,4,0,6,4
48,50,5000,10,500000000.0,1e-08,1e-08,0.12167308355230512,0,10,0,0,10,0,0,10,0,3,4,3,3,4,3
48,50,20000,10,500000000.0,1e-08,1e-08,0.12167308355230512,1,9,0,1,9,0,0,10,0,2,3,5,2,2,6
48,50,50000,10,500000000.0,1e-08,1e-08,0.12167308355230512,0,10,0,0,10,0,0,10,0,1,8,1,3,5,2
49,50,5000,10,500000000.0,1e-08,1e-08,0.12048432859695261,1,9,0,1,9,0,0,10,0,4,2,4,4,2,4
49,50,20000,10,500000000.0,1e-08,1e-08,0.12048432859695261,0,9,1,0,9,1,0,10,0,2,4,4,2,4,4
49,50,50000,10,500000000.0,1e-08,1e-08,0.12048432859695261,0,10,0,0,10,0,0,10,0,0,8,2,2,5,3
