experiment,num_ind,max_sites,num_observation,seq_len,rec_rate,mut_rate,population value,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
34,50,5000,10,1000000000.0,1e-08,1e-08,0.023846206620158183,0.0,8.0,2.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,8.0,2.0
34,50,20000,10,1000000000.0,1e-08,1e-08,0.023846206620158183,0.0,8.0,2.0,0.0,8.0,2.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
34,50,50000,10,1000000000.0,1e-08,1e-08,0.023846206620158183,1.0,7.0,2.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
34,50,200000,10,1000000000.0,1e-08,1e-08,0.023846206620158183,2.0,4.0,4.0,2.0,4.0,4.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
35,50,5000,10,1000000000.0,1e-08,1e-08,0.023457013697036493,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0
35,50,20000,10,1000000000.0,1e-08,1e-08,0.023457013697036493,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
35,50,50000,10,1000000000.0,1e-08,1e-08,0.023457013697036493,1.0,7.0,2.0,1.0,7.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
35,50,200000,10,1000000000.0,1e-08,1e-08,0.023457013697036493,4.0,0.0,6.0,4.0,0.0,6.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
36,50,5000,10,1000000000.0,1e-08,1e-08,0.02437165446272632,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
36,50,20000,10,1000000000.0,1e-08,1e-08,0.02437165446272632,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
36,50,50000,10,1000000000.0,1e-08,1e-08,0.02437165446272632,1.0,6.0,3.0,1.0,6.0,3.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0
36,50,200000,10,1000000000.0,1e-08,1e-08,0.02437165446272632,2.0,3.0,5.0,2.0,3.0,5.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0
